"","MSSubClass","LotArea","OverallQual","OverallCond","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","X2ndFlrSF","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","Fireplaces","WoodDeckSF","OpenPorchSF","MoSold","YrSold","logSalePrice","LotFrontage","MasVnrArea","Comp.1","Comp.2","Comp.3","Comp.4","MSZoningOther","MSZoningFV","MSZoningRL","MSZoningRM","AlleyPave","Alleynone","LotShapeIR2","LotShapeOther","LotShapeReg","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCulDSac","LotConfigFR2","LotConfigOther","LotConfigInside","LandSlopeMod","LandSlopeOther","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","Condition1Feedr","Condition1Norm","Condition1Other","Condition1RRAn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyleOther","HouseStyle1Story","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","RoofStyleGable","RoofStyleHip","RoofMatlCompShg","Exterior1stBrkFace","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior1stWdShing","Exterior2ndBrkFace","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd.Sdng","Exterior2ndWd.Shng","ExterQualOther","ExterQualGd","ExterQualTA","ExterCondFa","ExterCondGd","ExterCondTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationOther","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtQualnone","BsmtCondGd","BsmtCondOther","BsmtCondTA","BsmtCondnone","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtExposurenone","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType1none","BsmtFinType2BLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinType2none","HeatingGasA","HeatingQCFa","HeatingQCGd","HeatingQCOther","HeatingQCTA","CentralAirY","KitchenQualFa","KitchenQualGd","KitchenQualTA","FunctionalMin1","FunctionalMin2","FunctionalTyp","FireplaceQuFa","FireplaceQuGd","FireplaceQuOther","FireplaceQuTA","FireplaceQunone","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypenone","GarageFinishRFn","GarageFinishUnf","GarageFinishnone","GarageQualFa","GarageQualTA","GarageQualnone","GarageCondFa","GarageCondTA","GarageCondnone","PavedDriveP","PavedDriveY","FenceGdWo","FenceMnPrv","FenceOther","Fencenone","MiscFeatureShed","MiscFeaturenone","SaleTypeOther","SaleTypeNew","SaleTypeWD","SaleConditionOther","SaleConditionNormal","SaleConditionPartial","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","ElectricalFuseF","ElectricalOther","ElectricalSBrkr","Id"
"1190",0.0733498308209929,-0.566113759063191,0.651256095779058,-0.518809840504761,0.684619426828855,-1.00430633815188,0.965810146990195,0.982771107168741,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,0.36991387773033,0.233507472207958,-0.119068903542886,1.64464618651297,0.314058846384904,-0.483611514155018,-0.615765424106434,-0.357388403626194,0.465264509552822,-0.847293531029568,-0.861584763400423,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1190
"1192",2.43738411335189,-1.73532764795236,1.37432370021816,-0.518809840504761,0.733056350804922,-1.00430633815188,0.472448972571247,0.755981757698285,-0.819683507644112,0.789470016700575,1.22716489855019,-1.06956878037307,-0.950900669936958,0.901071135554949,-0.743950097697768,1.73029917276152,-0.614228161849104,0.107045880830193,-2.32700996103208,2.23179572750644,0.114812106469017,1.38463019891093,-0.85758247726832,-0.0492853442782744,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1192
"1193",-0.163053597432097,-0.0603775764334799,-0.794879113099154,2.1831962253821,0.442434806948519,-1.00430633815188,0.304977748227201,0.648314086737563,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,0.250804711717995,-0.614228161849104,-0.720942640920787,-0.483611514155018,-0.615765424106434,1.35187789612632,-1.31983736255215,0.0200315049630594,0.692564050505945,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1193
"1194",1.49177040033953,-1.28859401996278,-0.0718115086600481,-0.518809840504761,0.684619426828855,1.00328166130021,-0.51201025161335,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06956878037307,-0.950900669936958,-0.756783335837045,3.68719088587486,-0.119068903542886,0.89168807039228,-0.0259108770018281,-0.0227619024357535,2.03821152640995,-0.13816941910218,1.20997382581239,0.653846684331181,-0.483724614468802,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1194
"1195",0.0733498308209929,-0.117212690290914,-0.0718115086600481,1.28252753675315,-0.76848829245316,-0.160801074508931,-0.622903359624948,0.783471375815916,-0.819683507644112,-1.02568939177634,1.22716489855019,1.40322681637227,-0.950900669936958,2.29334697803463,-0.157475555754332,-1.22868974932553,1.64464618651297,-0.134435693927382,0.540498734110015,0.277219761596727,0.85909200829649,-0.0848936219681811,-0.982537655235452,-0.730200940850077,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1195
"1196",0.0733498308209929,-0.43871640639123,-0.0718115086600481,-0.518809840504761,0.975240970685258,-1.00430633815188,0.363818989212947,0.872812634698217,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,-0.950900669936958,0.0480003881396512,-0.352967069735478,0.250804711717995,0.138729954271588,0.135656826808172,-0.944461125874283,-0.615765424106434,-0.0978113065492498,0.798632105794743,-1.78747304568858,-1.07590155400939,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1196
"1197",0.0733498308209929,1.01226478424877,0.651256095779058,-0.518809840504761,1.02367789466132,-1.00430633815188,0.705550811860934,1.45925782120768,-0.819683507644112,0.789470016700575,1.22716489855019,1.40322681637227,0.600289249736739,0.0480003881396512,-0.467003786224479,1.73029917276152,-1.3671862779698,0.685275433897885,-0.586022538981522,-0.615765424106434,-0.986081588266815,0.471039180037662,-2.22262869327816,0.0867422538702606,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1197
"1198",0.427954973200628,-0.240997641658377,0.651256095779058,0.381858848124194,-1.68878984799844,-1.00430633815188,0.560710834049867,1.2095604566392,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,-0.743950097697768,0.250804711717995,-1.3671862779698,-0.36670831754747,-0.22758395208876,-0.615765424106434,1.28038828815589,-1.98957413231351,-0.124268838266672,0.611375080250907,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1198
"1199",-0.872263882191367,-0.180790953250078,0.651256095779058,-0.518809840504761,0.781493274780989,-1.00430633815188,1.45917132140914,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,-0.950900669936958,2.10824672151999,-0.743950097697768,-0.119068903542886,0.89168807039228,0.163944478342061,0.0284436099774981,-0.615765424106434,-0.394438901402031,1.11583597423793,0.253483727249036,-0.189843852661508,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1199
"1200",-0.872263882191367,0.333374165756795,-1.51794671753826,-0.518809840504761,-0.284119052692488,0.239352365925461,-0.143120933125788,-0.794890864438069,-0.819683507644112,-1.02568939177634,1.22716489855019,0.1668290179996,0.600289249736739,-0.756783335837045,0.591908581173391,1.36042555750064,-1.3671862779698,-0.298116889230005,0.284471172043756,-0.297288190044467,0.00760963746451594,-0.0455548329920935,0.531293447832586,0.45811396704217,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1200
"1201",-0.872263882191367,-0.119861784580879,-1.51794671753826,-0.518809840504761,-0.720051368477092,-1.00430633815188,0.671603942061465,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,0.250804711717995,-1.3671862779698,-0.906929014961931,0.0796491223907498,-0.615765424106434,1.01328562239274,0.668259493615848,0.391652331099542,-0.394171421009672,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1201
"1202",0.0733498308209929,0.132283826473077,0.651256095779058,-0.518809840504761,0.636182502852788,-1.00430633815188,0.676130191368061,1.2966109140117,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,-0.950900669936958,0.836688437636813,-0.157475555754332,-1.22868974932553,0.89168807039228,0.429253795276201,0.540498734110015,-0.615765424106434,-0.215143270278242,0.840365101584562,-1.0441037589173,-0.230002044430061,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1202
"1203",-0.163053597432097,-0.927353889512984,-0.794879113099154,2.1831962253821,0.587745578876721,-1.00430633815188,0.716866435127423,0.268041036110333,1.10743069712304,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,-0.743950097697768,-0.488942518803767,0.89168807039228,-0.886519041382886,-0.995666638287535,-0.615765424106434,1.19840332763634,-0.489554076813646,0.411206087387489,0.0307758121852191,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1203
"1204",-0.872263882191367,-0.0242535633885005,0.651256095779058,-0.518809840504761,0.781493274780989,-1.00430633815188,2.40515742648768,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,0.600289249736739,-0.16124338009429,3.06813442493457,1.36042555750064,0.89168807039228,0.61333182555551,0.284471172043756,0.452070007748395,-0.790166353217427,0.484512874863935,1.32662691752908,-0.948032079039303,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1204
"1205",-0.872263882191367,0.0696688705284458,-0.794879113099154,0.381858848124194,-0.477866748596757,0.787289747429372,-0.677218351304099,-0.794890864438069,1.10743069712304,-1.02568939177634,1.22716489855019,0.1668290179996,-0.950900669936958,-0.756783335837045,0.689654338163964,0.250804711717995,-1.3671862779698,-0.206770982094879,0.438087709283511,-0.615765424106434,0.155667532251311,0.506663594934557,0.213295091313508,0.592678640970331,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1205
"1206",-0.872263882191367,1.16398563903769,0.651256095779058,1.28252753675315,0.297124035020318,0.0983892221360729,2.10189872294575,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,0.600289249736739,-0.0807650076966201,0.396417067192246,-0.119068903542886,0.89168807039228,1.22452482608337,1.05255385824253,0.845483061589648,-1.95767675044098,-0.530386931072713,2.09225441789244,0.273353854519917,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1206
"1208",-0.872263882191367,-0.172362016872916,-0.0718115086600481,-0.518809840504761,0.878367122733124,-0.231282646403625,1.75337752633787,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,0.1668290179996,-0.950900669936958,0.788401414198211,-0.369258029233906,-0.488942518803767,-1.3671862779698,0.455678791072229,0.0284436099774981,0.133592773686429,-1.07921538346508,0.27961355734399,1.12541173327433,-1.00669436762435,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1208
"1209",-0.872263882191367,-0.50277632285766,-0.794879113099154,1.28252753675315,-0.235682128716421,0.14158760491024,-0.561798993985904,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,1.36042555750064,0.138729954271588,-0.437232150842648,0.0284436099774981,-0.615765424106434,0.0639151296789102,0.190765516706653,0.190530912935046,0.597932302538402,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1209
"1210",-0.872263882191367,0.07978359418104,1.37432370021816,-0.518809840504761,1.02367789466132,1.76948455576833,-0.287960910936855,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,0.1668290179996,0.600289249736739,1.83462025536792,0.0705978772236704,-0.488942518803767,-1.3671862779698,1.38586233996867,0.796526296176273,2.00698826816858,-1.1176284799415,0.152989121624625,0.787775290744057,-1.39669252797907,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1210
"1213",-0.635860453938277,-0.122992532378111,-1.51794671753826,0.381858848124194,-1.68878984799844,-0.222188250030116,-0.541430872106223,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06956878037307,-0.950900669936958,-0.756783335837045,1.09692832562468,0.620678326978875,0.89168807039228,-0.973603666213511,-0.995666638287535,-0.615765424106434,1.72744496788825,0.266806621462746,0.541878816059799,0.863215484556084,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1213
"1214",0.546156687327173,0.0951965064135645,-1.51794671753826,3.08386491401106,0.781493274780989,0.468985874356561,-1.28373575838794,-0.794890864438069,1.10743069712304,-2.84084880025325,-0.761359798323593,-3.54236437711842,-0.950900669936958,-0.0485736587375523,-0.743950097697768,-0.488942518803767,-1.3671862779698,-0.349383469688583,-0.0227619024357535,-0.615765424106434,1.19303983708395,0.93212946976882,0.69735954829317,0.453738125925494,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1214
"1216",-0.872263882191367,-0.663889421038268,-0.794879113099154,-0.518809840504761,-0.913799064381361,-0.595058501343981,-0.514273376266648,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,-0.488942518803767,-0.614228161849104,-0.720942640920787,1.5134034699618,-0.615765424106434,0.936214958441457,0.526814981176025,0.467724610112374,0.07876448035339,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1216
